,post_catagory_id,post_id,created_at,duration,view_count,like_count,comment_count,current_listned_seconds_sum,avg_view_duration,Rating
404,7,10300,07/05/2023 19:49,18,8,1,0,7,0.0486,1
405,14,10299,07/05/2023 19:48,59,10,0,0,5,0.0085,1
406,7,10297,07/05/2023 19:47,15,12,2,0,6,0.0333,1
407,12,10293,07/05/2023 19:39,16,20,4,0,11,0.0344,1
408,6,10292,07/05/2023 19:38,18,11,2,0,10,0.0505,1
409,15,10288,07/05/2023 19:27,18,16,2,0,8,0.0278,1
410,8,10284,07/05/2023 19:19,134,33,5,5,19,0.0043,1
411,11,10283,07/05/2023 19:19,19,10,1,0,7,0.0368,1
412,19,10280,07/05/2023 19:16,16,9,0,0,5,0.0347,1
413,20,10279,07/05/2023 19:15,12,13,0,5,8,0.0513,1
414,1,10277,07/05/2023 19:14,32,18,0,0,10,0.0174,1
415,8,10276,07/05/2023 19:12,123,25,2,0,10,0.0033,1
416,15,10275,07/05/2023 19:12,16,9,0,0,6,0.0417,1
417,9,10273,07/05/2023 19:11,40,9,0,0,7,0.0194,1
418,15,10269,07/05/2023 19:05,12,13,1,1,8,0.0513,1
419,13,10268,07/05/2023 19:05,12,28,4,0,21,0.0625,1
420,7,10263,07/05/2023 18:56,13,13,2,0,10,0.0592,1
421,17,10259,07/05/2023 18:54,82,9,0,0,8,0.0108,1
422,13,10254,07/05/2023 18:49,14,19,1,0,9,0.0338,1
423,7,10247,07/05/2023 18:34,36,13,2,0,8,0.0171,1
424,6,10242,07/05/2023 18:15,27,14,1,0,10,0.0265,1
425,9,10241,07/05/2023 18:14,18,10,1,0,9,0.05,1
426,7,10240,07/05/2023 18:13,122,7,0,0,6,0.007,1
427,4,10239,07/05/2023 18:13,149,14,3,0,12,0.0058,1
428,7,10237,07/05/2023 18:08,14,10,1,0,6,0.0429,1
429,7,10236,07/05/2023 18:07,59,7,0,0,4,0.0097,1
430,1,10235,07/05/2023 18:07,18,8,1,0,7,0.0486,1
431,1,10234,07/05/2023 18:07,18,7,2,0,3,0.0238,1
432,19,10233,07/05/2023 18:06,10,9,2,0,5,0.0556,1
433,9,10232,07/05/2023 18:05,14,14,2,0,11,0.0561,1
434,6,10231,07/05/2023 18:02,19,18,0,0,9,0.0263,1
435,1,10229,07/05/2023 18:01,12,18,0,0,7,0.0324,1
436,16,10225,07/05/2023 17:50,30,9,0,0,8,0.0296,1
437,10,10224,07/05/2023 17:50,68,25,17,4,11,0.0065,1
438,6,10222,07/05/2023 17:41,16,9,3,0,6,0.0417,1
439,7,10221,07/05/2023 17:35,55,12,0,0,10,0.0152,1
440,20,10220,07/05/2023 17:34,121,7,1,0,7,0.0083,1
441,7,10219,07/05/2023 17:29,62,22,13,8,14,0.0103,1
442,12,10218,07/05/2023 17:27,59,31,4,0,12,0.0066,1
443,6,10217,07/05/2023 17:24,20,15,0,0,12,0.04,1
444,6,10216,07/05/2023 17:23,15,13,1,0,9,0.0462,1
445,3,10215,07/05/2023 17:22,14,7,0,0,5,0.051,1
446,6,10214,07/05/2023 17:22,11,15,2,0,7,0.0424,1
447,8,10209,07/05/2023 17:09,71,12,1,0,8,0.0094,1
448,8,10208,07/05/2023 17:07,74,11,1,0,9,0.0111,1
449,10,10207,07/05/2023 17:07,31,16,0,0,7,0.0141,1
450,6,10206,07/05/2023 17:06,14,20,3,0,11,0.0393,1
451,6,10204,07/05/2023 17:00,21,10,0,0,6,0.0286,1
452,6,10202,07/05/2023 16:57,18,46,10,1,26,0.0314,1
453,15,10200,07/05/2023 16:55,113,41,7,0,23,0.005,1
454,15,10198,07/05/2023 16:53,12,22,1,0,7,0.0265,1
455,15,10195,07/05/2023 16:44,12,1,0,0,2,0.1667,1
456,1,10193,07/05/2023 16:29,22,17,1,0,11,0.0294,1
457,6,10190,07/05/2023 16:24,17,12,3,0,10,0.049,1
458,8,10186,07/05/2023 16:16,41,6,1,0,6,0.0244,1
459,6,10185,07/05/2023 16:09,23,26,0,0,12,0.0201,1
460,8,10184,07/05/2023 16:08,115,7,1,0,6,0.0075,1
461,15,10183,07/05/2023 16:05,20,18,3,0,7,0.0194,1
462,10,10181,07/05/2023 15:53,72,14,1,2,8,0.0079,1
463,5,10177,07/05/2023 15:37,69,13,0,0,10,0.0111,1
464,10,10171,07/05/2023 15:16,12,11,0,0,8,0.0606,1
465,15,10169,07/05/2023 15:08,62,13,1,0,6,0.0074,1
466,7,10168,07/05/2023 15:06,180,16,0,0,8,0.0028,1
467,13,10165,07/05/2023 14:54,21,9,0,0,6,0.0317,1
468,8,10164,07/05/2023 14:52,15,9,0,0,4,0.0296,1
469,5,10163,07/05/2023 14:51,10,3,2,1,2,0.0667,1
470,8,10162,07/05/2023 14:50,60,11,0,0,7,0.0106,1
471,8,10160,07/05/2023 14:48,63,8,0,0,3,0.006,1
472,6,10158,07/05/2023 14:46,47,7,0,0,1,0.003,1
473,6,10155,07/05/2023 14:43,63,12,0,0,3,0.004,1
474,6,10153,07/05/2023 14:40,62,8,1,0,4,0.0081,1
475,6,10152,07/05/2023 14:39,10,23,0,0,11,0.0478,1
476,5,10151,07/05/2023 14:38,131,8,1,0,5,0.0048,1
477,3,10150,07/05/2023 14:38,15,12,2,2,11,0.0611,1
478,6,10148,07/05/2023 14:35,13,7,0,0,6,0.0659,1
479,1,10147,07/05/2023 14:34,19,5,1,0,3,0.0316,1
480,7,10146,07/05/2023 14:33,108,12,2,0,6,0.0046,1
481,6,10145,07/05/2023 14:33,22,11,1,0,5,0.0207,1
482,15,10144,07/05/2023 14:31,38,8,0,0,4,0.0132,1
483,1,10142,07/05/2023 14:23,26,6,0,0,3,0.0192,1
484,11,10141,07/05/2023 14:22,15,16,0,1,8,0.0333,1
485,1,10140,07/05/2023 14:20,61,19,0,0,5,0.0043,1
486,1,10139,07/05/2023 14:17,15,10,2,0,2,0.0133,1
487,15,10138,07/05/2023 14:08,106,13,1,0,3,0.0022,1
488,7,10134,07/05/2023 13:51,96,2,0,0,1,0.0052,1
489,15,10132,07/05/2023 13:47,32,19,0,0,6,0.0099,1
490,6,10131,07/05/2023 13:43,17,5,3,1,4,0.0471,1
491,8,10130,07/05/2023 13:40,10,10,0,0,5,0.05,1
492,13,10129,07/05/2023 13:40,11,7,0,0,1,0.013,1
493,6,10125,07/05/2023 13:28,122,9,0,0,3,0.0027,1
494,7,10124,07/05/2023 13:23,52,4,0,0,0,0,1
495,6,10123,07/05/2023 13:22,11,8,0,0,4,0.0455,1
496,16,10122,07/05/2023 13:22,16,10,1,0,5,0.0312,1
497,7,10120,07/05/2023 13:16,99,4,0,0,2,0.0051,1
498,9,10117,07/05/2023 13:08,14,2,0,0,2,0.0714,1
499,11,10116,07/05/2023 13:08,117,5,0,0,1,0.0017,1
500,15,10115,07/05/2023 13:06,20,6,1,0,3,0.025,1
501,8,10114,07/05/2023 13:04,67,3,0,0,2,0.01,1
502,8,10112,07/05/2023 12:55,23,11,1,0,8,0.0316,1
503,3,10111,07/05/2023 12:54,24,5,1,1,5,0.0417,1
504,8,10109,07/05/2023 12:52,155,19,5,3,17,0.0058,1
505,1,10108,07/05/2023 12:52,49,11,0,0,6,0.0111,1
506,2,10107,07/05/2023 12:49,15,7,1,0,6,0.0571,1
507,11,10106,07/05/2023 12:48,32,18,0,0,12,0.0208,1
508,1,10104,07/05/2023 12:46,19,11,2,0,4,0.0191,1
509,5,10103,07/05/2023 12:43,18,4,0,0,2,0.0278,1
510,6,10102,07/05/2023 12:43,21,17,0,0,5,0.014,1
511,1,10100,07/05/2023 12:30,21,10,2,0,9,0.0429,1
512,6,10098,07/05/2023 12:25,14,12,1,0,8,0.0476,1
513,9,10097,07/05/2023 12:25,16,7,1,0,4,0.0357,1
514,18,10096,07/05/2023 12:20,169,7,1,0,4,0.0034,1
515,6,10095,07/05/2023 12:19,113,7,0,0,5,0.0063,1
516,5,10094,07/05/2023 12:16,14,8,1,0,4,0.0357,1
517,1,10092,07/05/2023 12:11,57,21,3,0,16,0.0134,1
518,6,10089,07/05/2023 12:00,46,54,2,0,35,0.0141,1
519,8,10087,07/05/2023 11:49,180,3,1,0,1,0.0019,1
520,6,10086,07/05/2023 11:47,138,7,1,0,3,0.0031,1
521,10,10084,07/05/2023 11:40,14,6,1,0,4,0.0476,1
522,19,10083,07/05/2023 11:40,10,5,1,1,3,0.06,1
523,5,10082,07/05/2023 11:40,28,3,0,0,1,0.0119,1
524,6,10081,07/05/2023 11:39,16,13,3,0,4,0.0192,1
525,7,10080,07/05/2023 11:38,50,7,1,0,3,0.0086,1
526,10,10078,07/05/2023 11:37,37,21,1,0,11,0.0142,1
527,11,10077,07/05/2023 11:36,12,7,1,0,6,0.0714,1
528,13,10072,07/05/2023 11:32,21,7,1,0,2,0.0136,1
529,17,10071,07/05/2023 11:22,36,10,1,0,4,0.0111,1
530,7,10070,07/05/2023 11:17,38,17,0,0,12,0.0186,1
531,6,10068,07/05/2023 11:03,15,7,2,2,5,0.0476,1
532,8,10067,07/05/2023 11:01,15,11,1,0,4,0.0242,1
533,7,10066,07/05/2023 11:00,59,10,2,0,4,0.0068,1
534,1,10065,07/05/2023 11:00,10,13,0,0,8,0.0615,1
535,1,10063,07/05/2023 10:56,54,8,0,0,5,0.0116,1
536,7,10062,07/05/2023 10:54,52,7,0,0,6,0.0165,1
537,7,10060,07/05/2023 10:49,59,8,0,0,5,0.0106,1
538,7,10059,07/05/2023 10:45,92,10,0,0,5,0.0054,1
539,7,10057,07/05/2023 10:38,40,6,0,0,3,0.0125,1
540,7,10056,07/05/2023 10:36,48,10,0,0,5,0.0104,1
541,5,10055,07/05/2023 10:35,33,10,0,0,5,0.0152,1
542,14,10054,07/05/2023 10:30,16,5,0,0,4,0.05,1
543,2,10053,07/05/2023 10:29,14,8,1,1,7,0.0625,1
544,7,10052,07/05/2023 10:26,179,9,0,0,5,0.0031,1
545,15,10051,07/05/2023 10:25,61,12,2,0,6,0.0082,1
546,6,10050,07/05/2023 10:23,114,22,1,0,8,0.0032,1
547,6,10048,07/05/2023 10:20,22,11,1,0,7,0.0289,1
548,16,10047,07/05/2023 10:18,49,12,1,0,6,0.0102,1
549,14,10045,07/05/2023 10:17,40,3,0,0,3,0.025,1
550,3,10044,07/05/2023 10:16,12,13,1,0,4,0.0256,1
551,6,10043,07/05/2023 10:15,31,23,2,0,7,0.0098,1
552,7,10042,07/05/2023 10:14,56,2,0,0,1,0.0089,1
553,13,10041,07/05/2023 10:14,14,8,0,0,5,0.0446,1
554,15,10040,07/05/2023 10:13,18,12,0,0,7,0.0324,1
555,16,10039,07/05/2023 10:12,44,8,1,0,4,0.0114,1
556,15,10038,07/05/2023 10:12,67,9,0,0,7,0.0116,1
557,6,10037,07/05/2023 10:11,10,10,0,0,5,0.05,1
558,2,10036,07/05/2023 10:09,138,6,1,0,3,0.0036,1
559,16,10035,07/05/2023 10:09,15,10,0,0,7,0.0467,1
560,4,10034,07/05/2023 10:09,14,14,1,0,6,0.0306,1
561,2,10033,07/05/2023 10:08,63,4,0,0,5,0.0198,1
562,7,10032,07/05/2023 10:07,67,2,0,0,2,0.0149,1
563,6,10031,07/05/2023 10:03,16,8,0,0,5,0.0391,1
564,7,10029,07/05/2023 10:00,21,4,0,0,2,0.0238,1
565,6,10028,07/05/2023 9:59,22,7,0,0,4,0.026,1
566,20,10027,07/05/2023 9:58,12,9,1,0,4,0.037,1
567,7,10026,07/05/2023 9:57,63,3,0,0,2,0.0106,1
568,2,10023,07/05/2023 9:54,90,3,0,0,2,0.0074,1
569,7,10022,07/05/2023 9:50,54,4,0,0,2,0.0093,1
570,6,10020,07/05/2023 9:49,30,10,2,0,8,0.0267,1
571,15,10019,07/05/2023 9:47,18,6,2,1,1,0.0093,1
572,5,10015,07/05/2023 9:44,11,1,0,0,4,0.3636,1
573,6,10013,07/05/2023 9:41,18,1,1,0,3,0.1667,1
574,7,10007,07/05/2023 9:34,13,3,0,0,1,0.0256,1
575,14,9999,07/05/2023 9:26,17,4,0,0,2,0.0294,1
576,10,9998,07/05/2023 9:26,27,1,0,0,1,0.037,1
577,15,9997,07/05/2023 9:23,62,4,0,0,3,0.0121,1
578,7,9996,07/05/2023 9:15,13,5,0,0,2,0.0308,1
579,7,9993,07/05/2023 9:12,42,5,0,0,1,0.0048,1
580,14,9992,07/05/2023 9:08,10,6,0,0,1,0.0167,1
581,6,9991,07/05/2023 9:07,49,9,0,0,4,0.0091,1
582,1,9990,07/05/2023 9:05,12,6,0,0,3,0.0417,1
583,7,9989,07/05/2023 9:01,57,5,0,0,2,0.007,1
584,10,9987,07/05/2023 8:55,62,7,0,0,4,0.0092,1
585,2,9986,07/05/2023 8:55,15,10,2,0,6,0.04,1
586,7,9984,07/05/2023 8:53,135,5,0,0,3,0.0044,1
587,7,9982,07/05/2023 8:49,17,10,2,2,8,0.0471,1
588,7,9980,07/05/2023 8:43,45,2,0,0,3,0.0333,1
589,8,9975,07/05/2023 8:33,20,8,1,1,9,0.0562,1
590,1,9974,07/05/2023 8:30,43,6,1,0,4,0.0155,1
591,15,9973,07/05/2023 8:29,19,8,2,0,6,0.0395,1
592,8,9972,07/05/2023 8:28,23,18,6,0,10,0.0242,1
593,7,9969,07/05/2023 8:17,15,9,0,0,8,0.0593,1
594,8,9966,07/05/2023 7:58,90,15,4,0,10,0.0074,1
595,15,9964,07/05/2023 7:44,15,11,3,1,7,0.0424,1
596,11,9963,07/05/2023 7:38,59,23,2,0,14,0.0103,1
597,15,9962,07/05/2023 7:37,36,9,1,0,6,0.0185,1
598,6,9961,07/05/2023 7:35,14,11,1,0,6,0.039,1
599,4,9960,07/05/2023 7:34,119,9,0,0,5,0.0047,1
600,7,9959,07/05/2023 7:34,45,31,3,0,17,0.0122,1
601,6,9955,07/05/2023 7:11,18,16,3,1,13,0.0451,1
602,14,9954,07/05/2023 7:05,68,5,0,0,3,0.0088,1
603,5,9953,07/05/2023 7:02,125,6,0,0,3,0.004,1
604,20,9952,07/05/2023 7:00,19,9,1,0,6,0.0351,1
605,7,9948,07/05/2023 6:28,18,4,0,0,3,0.0417,1
606,6,9947,07/05/2023 6:20,13,8,3,0,8,0.0769,1
607,5,9946,07/05/2023 6:12,44,7,0,1,4,0.013,1
608,6,9945,07/05/2023 6:10,12,8,0,0,6,0.0625,1
609,6,9942,07/05/2023 5:59,49,7,0,0,6,0.0175,1
610,10,9941,07/05/2023 5:55,59,3,0,0,5,0.0282,1
611,10,9939,07/05/2023 5:46,12,10,0,0,5,0.0417,1
612,15,9937,07/05/2023 5:43,138,12,3,2,4,0.0024,1
613,20,9936,07/05/2023 5:42,64,4,0,0,4,0.0156,1
614,16,9935,07/05/2023 5:40,42,9,2,0,4,0.0106,1
615,7,9934,07/05/2023 5:19,15,7,0,0,1,0.0095,1
616,15,9930,07/05/2023 3:45,44,6,1,0,4,0.0152,1
617,19,9926,07/05/2023 3:07,76,18,11,2,14,0.0102,1
618,6,9924,07/05/2023 2:24,12,6,1,2,6,0.0833,1
619,2,9923,07/05/2023 2:23,114,8,2,0,4,0.0044,1
620,15,9922,07/05/2023 1:21,15,11,2,0,8,0.0485,1
621,6,9921,07/05/2023 1:07,26,16,2,0,13,0.0312,1
622,15,9920,07/05/2023 1:06,180,7,0,0,6,0.0048,1
623,7,9919,07/05/2023 0:52,15,10,0,0,6,0.04,1
624,7,9918,07/05/2023 0:50,22,14,0,0,5,0.0162,1
625,8,9917,07/05/2023 0:11,10,9,1,0,4,0.0444,1
626,11,9914,06/05/2023 23:18,13,7,0,0,6,0.0659,1
627,6,9912,06/05/2023 23:11,90,14,0,0,6,0.0048,1
628,6,9911,06/05/2023 23:08,13,13,4,0,6,0.0355,1
629,1,9909,06/05/2023 22:36,50,19,1,1,10,0.0105,1
630,6,9907,06/05/2023 22:30,20,17,0,0,10,0.0294,1
631,12,9906,06/05/2023 22:29,11,8,0,0,6,0.0682,1
632,6,9905,06/05/2023 22:28,68,10,0,0,5,0.0074,1
633,7,9903,06/05/2023 22:26,15,17,0,0,7,0.0275,1
634,8,9901,06/05/2023 22:24,16,2,0,0,0,0,1
635,1,9900,06/05/2023 22:22,18,15,0,0,3,0.0111,1
636,6,9899,06/05/2023 21:53,20,46,11,5,25,0.0272,1
637,20,9896,06/05/2023 21:28,62,33,9,5,21,0.0103,1
638,20,9894,06/05/2023 21:19,179,30,6,8,20,0.0037,1
639,4,9893,06/05/2023 21:16,10,10,2,2,6,0.06,1
640,8,9892,06/05/2023 21:14,89,30,10,4,16,0.006,1
641,7,9891,06/05/2023 21:13,15,12,0,0,7,0.0389,1
642,6,9890,06/05/2023 21:08,17,12,1,0,6,0.0294,1
643,1,9889,06/05/2023 21:08,25,9,1,0,9,0.04,1
644,6,9887,06/05/2023 21:04,62,18,5,0,6,0.0054,1
645,7,9881,06/05/2023 20:51,17,13,1,0,8,0.0362,1
646,3,9880,06/05/2023 20:51,59,12,1,0,6,0.0085,1
647,10,9879,06/05/2023 20:45,21,12,1,0,7,0.0278,1
648,6,9877,06/05/2023 20:44,18,15,2,0,7,0.0259,1
649,8,9876,06/05/2023 20:41,21,11,0,0,6,0.026,1
650,8,9874,06/05/2023 20:35,146,24,6,7,11,0.0031,1
651,19,9873,06/05/2023 20:34,23,6,0,0,4,0.029,1
652,15,9871,06/05/2023 20:33,10,3,0,0,3,0.1,1
653,6,9869,06/05/2023 20:32,88,23,4,4,12,0.0059,1
654,10,9868,06/05/2023 20:31,13,69,13,3,45,0.0502,1
655,6,9867,06/05/2023 20:31,100,20,6,4,10,0.005,1
656,10,9866,06/05/2023 20:30,16,72,5,0,41,0.0356,1
657,3,9864,06/05/2023 20:29,32,54,4,0,30,0.0174,1
658,15,9863,06/05/2023 20:28,19,8,0,0,4,0.0263,1
659,10,9861,06/05/2023 20:27,44,55,2,1,32,0.0132,1
660,6,9858,06/05/2023 20:26,97,35,16,3,27,0.008,1
661,10,9857,06/05/2023 20:25,25,48,2,0,26,0.0217,1
662,10,9855,06/05/2023 20:22,16,46,1,0,23,0.0312,1
663,10,9854,06/05/2023 20:19,62,41,1,0,27,0.0106,1
664,17,9853,06/05/2023 20:17,12,38,0,0,18,0.0395,1
665,7,9852,06/05/2023 20:15,21,34,2,0,20,0.028,1
666,15,9851,06/05/2023 20:13,18,35,3,2,17,0.027,1
667,2,9850,06/05/2023 20:12,169,12,4,0,6,0.003,1
668,6,9848,06/05/2023 20:10,69,7,2,0,5,0.0104,1
669,10,9847,06/05/2023 20:10,29,29,0,0,16,0.019,1
670,20,9844,06/05/2023 20:08,20,9,0,0,4,0.0222,1
671,10,9840,06/05/2023 20:05,10,9,2,0,6,0.0667,1
672,10,9839,06/05/2023 20:04,16,32,2,0,17,0.0332,1
673,10,9837,06/05/2023 20:03,15,28,0,0,11,0.0262,1
674,10,9836,06/05/2023 20:02,14,15,1,0,9,0.0429,1
675,10,9835,06/05/2023 20:01,12,26,1,0,11,0.0353,1
676,7,9834,06/05/2023 20:01,20,10,0,0,4,0.02,1
677,10,9833,06/05/2023 19:59,14,22,2,0,14,0.0455,1
678,10,9830,06/05/2023 19:56,12,25,0,0,15,0.05,1
679,10,9829,06/05/2023 19:55,18,8,0,0,5,0.0347,1
680,10,9828,06/05/2023 19:55,17,23,2,0,14,0.0358,1
681,10,9827,06/05/2023 19:54,15,28,1,0,6,0.0143,1
682,10,9826,06/05/2023 19:52,18,27,3,0,11,0.0226,1
683,10,9823,06/05/2023 19:50,29,42,0,0,28,0.023,1
684,10,9822,06/05/2023 19:50,25,26,1,0,15,0.0231,1
685,10,9821,06/05/2023 19:48,19,21,0,0,8,0.0201,1
686,10,9820,06/05/2023 19:48,15,25,1,0,10,0.0267,1
687,10,9818,06/05/2023 19:46,19,21,0,0,12,0.0301,1
688,6,9817,06/05/2023 19:46,15,9,0,0,6,0.0444,1
689,6,9816,06/05/2023 19:46,64,10,0,0,5,0.0078,1
690,10,9814,06/05/2023 19:45,15,26,2,1,16,0.041,1
691,6,9813,06/05/2023 19:44,67,14,0,0,4,0.0043,1
692,10,9812,06/05/2023 19:44,11,17,4,1,13,0.0695,1
693,10,9811,06/05/2023 19:43,18,5,0,0,4,0.0444,1
694,10,9809,06/05/2023 19:42,14,21,3,0,10,0.034,1
695,10,9808,06/05/2023 19:37,15,7,1,0,4,0.0381,1
696,10,9807,06/05/2023 19:35,18,11,1,2,5,0.0253,1
697,14,9806,06/05/2023 19:33,31,9,2,1,5,0.0179,1
698,10,9805,06/05/2023 19:33,15,12,1,0,4,0.0222,1
699,6,9803,06/05/2023 19:24,125,6,0,0,5,0.0067,1
700,6,9801,06/05/2023 19:21,59,6,0,0,4,0.0113,1
701,6,9799,06/05/2023 19:10,179,2,0,0,2,0.0056,1
702,5,9798,06/05/2023 19:09,19,5,0,0,2,0.0211,1
703,14,9797,06/05/2023 19:07,10,7,0,0,3,0.0429,1
704,15,9796,06/05/2023 19:05,79,15,4,4,9,0.0076,1
705,8,9795,06/05/2023 19:00,59,5,1,0,4,0.0136,1
706,6,9792,06/05/2023 18:45,79,14,1,0,8,0.0072,1
707,6,9791,06/05/2023 18:38,15,7,1,0,5,0.0476,1
708,5,9790,06/05/2023 18:34,21,6,0,0,3,0.0238,1
709,13,9789,06/05/2023 18:33,114,10,1,0,6,0.0053,1
710,5,9788,06/05/2023 18:31,34,4,0,0,4,0.0294,1
711,3,9787,06/05/2023 18:31,12,9,0,0,10,0.0926,1
712,5,9783,06/05/2023 18:26,30,9,0,0,6,0.0222,1
713,13,9782,06/05/2023 18:20,45,6,2,0,6,0.0222,1
714,8,9778,06/05/2023 18:12,23,11,0,0,4,0.0158,1
715,12,9777,06/05/2023 18:12,23,18,2,0,13,0.0314,1
716,12,9776,06/05/2023 18:11,13,6,0,1,3,0.0385,1
717,13,9774,06/05/2023 18:08,15,6,0,0,0,0,1
718,8,9773,06/05/2023 18:07,16,10,0,0,6,0.0375,1
719,14,9772,06/05/2023 18:04,54,28,1,0,16,0.0106,1
720,7,9771,06/05/2023 18:02,56,15,0,0,10,0.0119,1
721,15,9770,06/05/2023 17:58,37,10,2,1,4,0.0108,1
722,8,9769,06/05/2023 17:56,45,19,1,0,6,0.007,1
723,19,9768,06/05/2023 17:52,19,15,1,0,8,0.0281,1
724,15,9766,06/05/2023 17:29,15,6,1,0,4,0.0444,1
725,13,9763,06/05/2023 17:19,67,6,0,0,2,0.005,1
726,10,9762,06/05/2023 17:18,21,51,21,7,27,0.0252,1
727,11,9760,06/05/2023 17:07,31,12,1,0,5,0.0134,1
728,6,9759,06/05/2023 17:07,54,18,0,0,7,0.0072,1
729,1,9758,06/05/2023 17:05,10,9,0,0,1,0.0111,1
730,10,9757,06/05/2023 17:05,15,11,0,0,3,0.0182,1
731,7,9756,06/05/2023 17:03,14,10,1,0,4,0.0286,1
732,7,9755,06/05/2023 16:57,10,56,22,9,43,0.0768,1
733,6,9754,06/05/2023 16:54,91,10,2,0,6,0.0066,1
734,5,9753,06/05/2023 16:50,45,14,3,2,5,0.0079,1
735,1,9752,06/05/2023 16:50,32,6,0,0,3,0.0156,1
736,2,9750,06/05/2023 16:42,24,13,1,0,8,0.0256,1
737,7,9749,06/05/2023 16:41,33,11,1,0,7,0.0193,1
738,3,9748,06/05/2023 16:41,11,7,0,1,2,0.026,1
739,12,9746,06/05/2023 16:38,60,18,1,0,11,0.0102,1
740,15,9740,06/05/2023 16:16,13,10,0,0,6,0.0462,1
741,16,9738,06/05/2023 16:12,18,15,4,0,11,0.0407,1
742,1,9737,06/05/2023 16:10,68,13,0,0,8,0.009,1
743,2,9735,06/05/2023 16:04,19,11,3,0,11,0.0526,1
744,2,9734,06/05/2023 16:03,15,7,2,0,7,0.0667,1
745,8,9731,06/05/2023 15:57,63,8,0,0,4,0.0079,1
746,11,9729,06/05/2023 15:53,54,9,0,0,5,0.0103,1
747,16,9728,06/05/2023 15:51,10,8,3,0,4,0.05,1
748,6,9727,06/05/2023 15:38,15,22,1,0,12,0.0364,1
749,3,9726,06/05/2023 15:31,12,8,2,0,5,0.0521,1
750,7,9723,06/05/2023 15:28,12,9,1,0,7,0.0648,1
751,6,9721,06/05/2023 15:27,42,15,1,2,8,0.0127,1
752,6,9720,06/05/2023 15:26,11,12,1,2,5,0.0379,1
753,1,9719,06/05/2023 15:25,16,10,0,0,7,0.0438,1
754,16,9718,06/05/2023 15:24,12,12,2,0,3,0.0208,1
755,4,9717,06/05/2023 15:18,11,10,1,0,5,0.0455,1
756,4,9715,06/05/2023 15:17,10,14,1,0,4,0.0286,1
757,6,9713,06/05/2023 15:13,16,13,1,0,4,0.0192,1
758,3,9712,06/05/2023 15:11,29,25,3,0,14,0.0193,1
759,7,9711,06/05/2023 15:09,51,15,1,0,4,0.0052,1
760,6,9704,06/05/2023 14:52,14,11,0,0,4,0.026,1
761,11,9703,06/05/2023 14:49,89,10,1,1,4,0.0045,1
762,10,9702,06/05/2023 14:46,173,10,1,0,7,0.004,1
763,15,9700,06/05/2023 14:42,169,15,1,0,10,0.0039,1
764,6,9698,06/05/2023 14:17,24,7,0,0,6,0.0357,1
765,8,9697,06/05/2023 14:16,58,5,0,0,4,0.0138,1
766,8,9696,06/05/2023 14:15,29,8,0,0,5,0.0216,1
767,1,9695,06/05/2023 14:15,15,28,12,0,19,0.0452,1
768,15,9694,06/05/2023 14:14,44,6,0,0,5,0.0189,1
769,6,9693,06/05/2023 14:13,36,8,0,0,3,0.0104,1
770,15,9692,06/05/2023 14:12,24,9,0,0,5,0.0231,1
771,6,9691,06/05/2023 14:11,24,7,0,0,5,0.0298,1
772,15,9690,06/05/2023 14:10,46,12,0,0,6,0.0109,1
773,2,9689,06/05/2023 14:09,12,9,0,0,4,0.037,1
774,15,9688,06/05/2023 14:08,75,5,0,0,3,0.008,1
775,6,9687,06/05/2023 14:08,39,6,0,0,3,0.0128,1
776,6,9686,06/05/2023 14:07,25,6,0,0,3,0.02,1
777,15,9684,06/05/2023 14:06,15,5,0,0,2,0.0267,1
778,15,9683,06/05/2023 14:05,37,6,0,0,3,0.0135,1
779,5,9682,06/05/2023 14:04,20,12,0,0,6,0.025,1
780,6,9681,06/05/2023 14:04,38,4,0,0,4,0.0263,1
781,15,9680,06/05/2023 14:03,19,4,0,0,5,0.0658,1
782,7,9679,06/05/2023 14:02,79,6,0,0,4,0.0084,1
783,7,9678,06/05/2023 14:02,36,8,1,0,3,0.0104,1
784,6,9677,06/05/2023 14:01,88,4,0,0,3,0.0085,1
785,6,9675,06/05/2023 13:59,121,3,0,0,4,0.011,1
786,7,9671,06/05/2023 13:52,34,9,0,0,3,0.0098,1
787,10,9670,06/05/2023 13:47,94,20,4,0,11,0.0059,1
788,12,9669,06/05/2023 13:47,15,12,4,3,7,0.0389,1
789,6,9668,06/05/2023 13:41,26,3,0,0,3,0.0385,1
790,6,9667,06/05/2023 13:39,63,4,1,0,4,0.0159,1
791,10,9664,06/05/2023 13:29,11,10,1,0,5,0.0455,1
792,7,9663,06/05/2023 13:29,103,10,0,0,2,0.0019,1
793,8,9659,06/05/2023 13:20,23,45,4,0,22,0.0213,1
794,15,9656,06/05/2023 13:18,22,5,1,0,2,0.0182,1
795,8,9655,06/05/2023 13:15,10,3,1,0,1,0.0333,1
796,6,9654,06/05/2023 13:12,11,3,1,0,2,0.0606,1
797,15,9653,06/05/2023 13:09,10,3,1,0,2,0.0667,1
798,5,9652,06/05/2023 13:06,40,29,3,1,23,0.0198,1
799,2,9651,06/05/2023 13:05,11,7,1,0,2,0.026,1
800,8,9650,06/05/2023 13:04,26,4,1,0,2,0.0192,1
801,12,9649,06/05/2023 13:03,15,4,1,0,4,0.0667,1
802,6,9648,06/05/2023 13:02,56,11,1,0,3,0.0049,1
803,6,9647,06/05/2023 13:02,180,9,3,0,6,0.0037,1
